3.596183035714285836e+01,4.450660714285714903e+01,5.112932142857142992e+01,3.288407142857143128e+01,3.555610714285714380e+01
3.211360714285714124e+01,4.637539285714285597e+01,4.739175000000000892e+01,4.501478571428572195e+01,4.768682142857142736e+01
3.698228571428570888e+01,4.644096428571428703e+01,4.370335714285715056e+01,4.099853571428571541e+01,3.032678571428571601e+01
4.260503571428571234e+01,4.522789285714285512e+01,4.250667857142857287e+01,4.524428571428571644e+01,4.250667857142857287e+01
