4.387500000000000000e+02,5.430000000000000000e+02,6.237999999999999545e+02,4.011999999999999886e+02,4.338000000000000114e+02
3.918000000000000114e+02,5.657999999999999545e+02,5.782000000000000455e+02,5.492000000000000455e+02,5.817999999999999545e+02
4.511999999999999886e+02,5.666000000000000227e+02,5.332000000000000455e+02,5.001999999999999886e+02,3.700000000000000000e+02
5.197999999999999545e+02,5.517999999999999545e+02,5.186000000000000227e+02,5.520000000000000000e+02,5.186000000000000227e+02
