6.911973050793744733e+01,8.470946649231967740e+01,7.419625413043310402e+01,1.043953532413056990e+02,9.189659745035751826e+01
6.358074687626334764e+01,8.022687262405888475e+01,7.991726034718051608e+01,8.354240328479144750e+01,7.263731489814297504e+01
7.457255160659043725e+01,7.542108996069750049e+01,8.238000406615293514e+01,8.942176268605329881e+01,9.799885168661860746e+01
7.570559619837324306e+01,7.596180452913833392e+01,8.601112013822779545e+01,7.890093906640022681e+01,8.273606197797109019e+01
