1.360807892151289309e+02,1.178703516439721852e+02,1.132228449470492535e+02,1.432425407777623150e+02,1.280946214399941994e+02
1.427659993057098688e+02,1.170334769237991139e+02,1.175955822998368774e+02,1.178683203282997312e+02,1.163565153507673386e+02
1.337737063534398487e+02,1.195229917286501689e+02,1.224834904414293106e+02,1.219781967507665996e+02,1.503018830500452623e+02
1.222500101311673291e+02,1.169485003543285018e+02,1.221974973979392018e+02,1.177951912761486426e+02,1.206119309425438644e+02
